X,Y,scalerank,labelrank,sovereignt,sov_a3,adm0_dif,level,type,admin,adm0_a3,geou_dif,geounit,gu_a3,su_dif,subunit,su_a3,brk_diff,name,name_long,brk_a3,brk_name,brk_group,abbrev,postal,formal_en,formal_fr,note_adm0,note_brk,name_sort,name_alt,mapcolor7,mapcolor8,mapcolor9,mapcolor13,pop_est,gdp_md_est,pop_year,lastcensus,gdp_year,economy,income_grp,wikipedia,fips_10,iso_a2,iso_a3,iso_n3,un_a3,wb_a2,wb_a3,woe_id,adm0_a3_is,adm0_a3_us,adm0_a3_un,adm0_a3_wb,continent,region_un,subregion,region_wb,name_len,long_len,abbrev_len,tiny,homepart,featureclass
31.5583166173987,-26.473094383446,"1","4",Swaziland,SWZ,"0","2",Sovereign country,Swaziland,SWZ,"0",Swaziland,SWZ,"0",Swaziland,SWZ,"0",Swaziland,Swaziland,SWZ,Swaziland,,Swz.,SW,Kingdom of Swaziland,,,,Swaziland,,"3","6","2","5","1123913",5702,"-99","2007","-99",6. Developing region,4. Lower middle income,"-99",,SZ,SWZ,"748","748",SZ,SWZ,"-99",SWZ,SWZ,"-99","-99",Africa,Africa,Southern Africa,Sub-Saharan Africa,"9","9","4","-99","1",Admin-0 country
-63.0641194661458,18.0513671875,"3","6",Netherlands,NL1,"1","2",Country,Sint Maarten,SXM,"0",Sint Maarten,SXM,"0",Sint Maarten,SXM,"0",Sint Maarten,Sint Maarten,SXM,Sint Maarten,,St. M.,SX,Sint Maarten (Dutch part),,Neth.,,St. Maarten (Dutch part),,"4","2","2","9","37429",400,"-99","-99","-99",6. Developing region,2. High income: nonOECD,"-99",,SX,SXM,"534","534",SX,SXM,"-99",SXM,SXM,"-99","-99",North America,Americas,Caribbean,Latin America & Caribbean,"12","12","6","4","-99",Admin-0 country
55.4736049107143,-4.67805524553572,"1","6",Seychelles,SYC,"0","2",Sovereign country,Seychelles,SYC,"0",Seychelles,SYC,"0",Seychelles,SYC,"0",Seychelles,Seychelles,SYC,Seychelles,,Syc.,SC,Republic of Seychelles,,,,Seychelles,,"5","8","3","1","87476",1715,"-99","2010","-99",6. Developing region,3. Upper middle income,"-99",,SC,SYC,"690","690",SC,SYC,"-99",SYC,SYC,"-99","-99",Seven seas (open ocean),Africa,Eastern Africa,Sub-Saharan Africa,"10","10","4","2","1",Admin-0 country
38.0540223973743,35.1126846223188,"1","3",Syria,SYR,"0","2",Sovereign country,Syria,SYR,"0",Syria,SYR,"0",Syria,SYR,"0",Syria,Syria,SYR,Syria,,Syria,SYR,Syrian Arab Republic,,,,Syrian Arab Republic,,"2","6","2","6","20178485",98830,"-99","2004","-99",6. Developing region,4. Lower middle income,"-99",,SY,SYR,"760","760",SY,SYR,"-99",SYR,SYR,"-99","-99",Asia,Asia,Western Asia,Middle East & North Africa,"5","5","5","-99","1",Admin-0 country
-71.7297607421875,21.8017944335938,"3","6",United Kingdom,GB1,"1","2",Dependency,Turks and Caicos Islands,TCA,"0",Turks and Caicos Islands,TCA,"0",Turks and Caicos Islands,TCA,"0",Turks and Caicos Is.,Turks and Caicos Islands,TCA,Turks and Caicos Is.,,T.C. Is.,TC,Turks and Caicos Islands,,U.K.,,Turks and Caicos Islands,,"6","6","6","3","22942",216,"-99","2001","-99",6. Developing region,2. High income: nonOECD,"-99",,TC,TCA,"796","796",TC,TCA,"-99",TCA,TCA,"-99","-99",North America,Americas,Caribbean,Latin America & Caribbean,"20","24","8","-99","-99",Admin-0 country
18.9608304148707,12.7672738752694,"1","3",Chad,TCD,"0","2",Sovereign country,Chad,TCD,"0",Chad,TCD,"0",Chad,TCD,"0",Chad,Chad,TCD,Chad,,Chad,TD,Republic of Chad,,,,Chad,,"6","1","8","6","10329208",15860,"-99","2009","-99",7. Least developed region,5. Low income,"-99",,TD,TCD,"148","148",TD,TCD,"-99",TCD,TCD,"-99","-99",Africa,Africa,Middle Africa,Sub-Saharan Africa,"4","4","4","-99","1",Admin-0 country
0.726922465479661,8.6810289486434,"1","6",Togo,TGO,"0","2",Sovereign country,Togo,TGO,"0",Togo,TGO,"0",Togo,TGO,"0",Togo,Togo,TGO,Togo,,Togo,TG,Togolese Republic,République Togolaise,,,Togo,,"3","1","3","5","6019877",5118,"-99","2010","-99",7. Least developed region,5. Low income,"-99",,TG,TGO,"768","768",TG,TGO,"-99",TGO,TGO,"-99","-99",Africa,Africa,Western Africa,Sub-Saharan Africa,"4","4","4","-99","1",Admin-0 country
100.821231732646,13.7946976897542,"1","3",Thailand,THA,"0","2",Sovereign country,Thailand,THA,"0",Thailand,THA,"0",Thailand,THA,"0",Thailand,Thailand,THA,Thailand,,Thai.,TH,Kingdom of Thailand,,,,Thailand,,"3","6","8","1","65905410",547400,"-99","2010","-99",5. Emerging region: G20,3. Upper middle income,"-99",,TH,THA,"764","764",TH,THA,"-99",THA,THA,"-99","-99",Asia,Asia,South-Eastern Asia,East Asia & Pacific,"8","8","5","-99","1",Admin-0 country
70.7605040629477,38.8785114277399,"1","4",Tajikistan,TJK,"0","2",Sovereign country,Tajikistan,TJK,"0",Tajikistan,TJK,"0",Tajikistan,TJK,"0",Tajikistan,Tajikistan,TJK,Tajikistan,,Tjk.,TJ,Republic of Tajikistan,,,,Tajikistan,,"3","6","2","5","7349145",13160,"-99","2010","-99",6. Developing region,5. Low income,"-99",,TJ,TJK,"762","762",TJ,TJK,"-99",TJK,TJK,"-99","-99",Asia,Asia,Central Asia,Europe & Central Asia,"10","10","4","-99","1",Admin-0 country
58.4311956323703,39.5209737407872,"1","4",Turkmenistan,TKM,"0","2",Sovereign country,Turkmenistan,TKM,"0",Turkmenistan,TKM,"0",Turkmenistan,TKM,"0",Turkmenistan,Turkmenistan,TKM,Turkmenistan,,Turkm.,TM,Turkmenistan,,,,Turkmenistan,,"3","2","1","9","4884887",29780,"-99","1995","-99",6. Developing region,3. Upper middle income,"-99",,TM,TKM,"795","795",TM,TKM,"-99",TKM,TKM,"-99","-99",Asia,Asia,Central Asia,Europe & Central Asia,"12","12","6","-99","1",Admin-0 country
125.8626640625,-8.86399414062499,"1","5",East Timor,TLS,"0","2",Sovereign country,East Timor,TLS,"0",East Timor,TLS,"0",East Timor,TLS,"0",Timor-Leste,Timor-Leste,TLS,Timor-Leste,,T.L.,TL,Democratic Republic of Timor-Leste,,,,Timor-Leste,East Timor,"2","2","4","3","1131612",2520,"-99","2010","-99",7. Least developed region,4. Lower middle income,"-99",,TL,TLS,"626","626",TP,TMP,"-99",TLS,TLS,"-99","-99",Asia,Asia,South-Eastern Asia,East Asia & Pacific,"11","11","4","-99","1",Admin-0 country
-175.212317708333,-21.1481184895833,"3","4",Tonga,TON,"0","2",Sovereign country,Tonga,TON,"0",Tonga,TON,"0",Tonga,TON,"0",Tonga,Tonga,TON,Tonga,,Tongo,TO,Kingdom of Tonga,,,,Tonga,,"2","1","1","8","120898",549,"-99","2006","-99",6. Developing region,4. Lower middle income,"-99",,TO,TON,"776","776",TO,TON,"-99",TON,TON,"-99","-99",Oceania,Oceania,Polynesia,East Asia & Pacific,"5","5","5","3","1",Admin-0 country
-61.3353414601293,10.469009294181,"1","5",Trinidad and Tobago,TTO,"0","2",Sovereign country,Trinidad and Tobago,TTO,"0",Trinidad and Tobago,TTO,"0",Trinidad and Tobago,TTO,"0",Trinidad and Tobago,Trinidad and Tobago,TTO,Trinidad and Tobago,,Tr.T.,TT,Republic of Trinidad and Tobago,,,,Trinidad and Tobago,,"5","6","2","5","1310000",29010,"-99","2011","-99",6. Developing region,2. High income: nonOECD,"-99",,TT,TTO,"780","780",TT,TTO,"-99",TTO,TTO,"-99","-99",North America,Americas,Caribbean,Latin America & Caribbean,"19","19","5","2","1",Admin-0 country
9.75601360041925,34.2466430664063,"1","3",Tunisia,TUN,"0","2",Sovereign country,Tunisia,TUN,"0",Tunisia,TUN,"0",Tunisia,TUN,"0",Tunisia,Tunisia,TUN,Tunisia,,Tun.,TN,Republic of Tunisia,,,,Tunisia,,"4","3","3","2","10486339",81710,"-99","2004","-99",6. Developing region,3. Upper middle income,"-99",,TN,TUN,"788","788",TN,TUN,"-99",TUN,TUN,"-99","-99",Africa,Africa,Northern Africa,Middle East & North Africa,"7","7","4","-99","1",Admin-0 country
35.7644696343014,38.6379739462326,"1","2",Turkey,TUR,"0","2",Sovereign country,Turkey,TUR,"0",Turkey,TUR,"0",Turkey,TUR,"0",Turkey,Turkey,TUR,Turkey,,Tur.,TR,Republic of Turkey,,,,Turkey,,"6","3","8","4","76805524",902700,"-99","2000","-99",4. Emerging region: MIKT,3. Upper middle income,"-99",,TR,TUR,"792","792",TR,TUR,"-99",TUR,TUR,"-99","-99",Asia,Asia,Western Asia,Europe & Central Asia,"6","6","4","-99","1",Admin-0 country
120.994155273438,23.6582446289063,"1","3",Taiwan,TWN,"0","2",Sovereign country,Taiwan,TWN,"0",Taiwan,TWN,"0",Taiwan,TWN,"1",Taiwan,Taiwan,B77,Taiwan,,Taiwan,TW,,,,"Self admin.; Claimed by China",Taiwan,,"1","5","7","2","22974347",712000,"-99","-99","-99",2. Developed region: nonG7,2. High income: nonOECD,"-99",,TW,TWN,"158","-099","-99","-99","-99",TWN,TWN,"-99","-99",Asia,Asia,Eastern Asia,East Asia & Pacific,"6","6","6","-99","1",Admin-0 country
34.4113245369665,-6.59712327839176,"1","3",United Republic of Tanzania,TZA,"0","2",Sovereign country,United Republic of Tanzania,TZA,"0",Tanzania,TZA,"0",Tanzania,TZA,"0",Tanzania,Tanzania,TZA,Tanzania,,Tanz.,TZ,United Republic of Tanzania,,,,Tanzania,,"3","6","2","2","41048532",54250,"-99","2002","-99",7. Least developed region,5. Low income,"-99",,TZ,TZA,"834","834",TZ,TZA,"-99",TZA,TZA,"-99","-99",Africa,Africa,Eastern Africa,Sub-Saharan Africa,"8","8","5","-99","1",Admin-0 country
32.1179720233939,1.39825937281773,"1","3",Uganda,UGA,"0","2",Sovereign country,Uganda,UGA,"0",Uganda,UGA,"0",Uganda,UGA,"0",Uganda,Uganda,UGA,Uganda,,Uga.,UG,Republic of Uganda,,,,Uganda,,"6","3","6","4","32369558",39380,"-99","2002","-99",7. Least developed region,5. Low income,"-99",,UG,UGA,"800","800",UG,UGA,"-99",UGA,UGA,"-99","-99",Africa,Africa,Eastern Africa,Sub-Saharan Africa,"6","6","4","-99","1",Admin-0 country
31.2151753563062,48.514764079835,"1","3",Ukraine,UKR,"0","2",Sovereign country,Ukraine,UKR,"0",Ukraine,UKR,"0",Ukraine,UKR,"0",Ukraine,Ukraine,UKR,Ukraine,,Ukr.,UA,Ukraine,,,,Ukraine,,"5","1","6","3","45700395",339800,"-99","2001","-99",6. Developing region,4. Lower middle income,"-99",,UA,UKR,"804","804",UA,UKR,"-99",UKR,UKR,"-99","-99",Europe,Europe,Eastern Europe,Europe & Central Asia,"7","7","4","-99","1",Admin-0 country
-56.0370203152509,-32.2870853047976,"1","4",Uruguay,URY,"0","2",Sovereign country,Uruguay,URY,"0",Uruguay,URY,"0",Uruguay,URY,"0",Uruguay,Uruguay,URY,Uruguay,,Ury.,UY,Oriental Republic of Uruguay,,,,Uruguay,,"1","2","2","10","3494382",43160,"-99","2004","-99",5. Emerging region: G20,3. Upper middle income,"-99",,UY,URY,"858","858",UY,URY,"-99",URY,URY,"-99","-99",South America,Americas,South America,Latin America & Caribbean,"7","7","4","-99","1",Admin-0 country
-90.2725262204626,37.962577069036,"1","2",United States of America,US1,"1","2",Country,United States of America,USA,"0",United States of America,USA,"0",United States of America,USA,"0",United States,United States,USA,United States,,U.S.A.,US,United States of America,,,,United States of America,,"4","5","1","1","313973000",15094000,"0","2010","0",1. Developed region: G7,1. High income: OECD,"0",,US,USA,"840","840",US,USA,"-99",USA,USA,"-99","-99",North America,Americas,Northern America,North America,"13","13","6","-99","1",Admin-0 country
65.7903327363493,41.2543643001184,"1","3",Uzbekistan,UZB,"0","2",Sovereign country,Uzbekistan,UZB,"0",Uzbekistan,UZB,"0",Uzbekistan,UZB,"0",Uzbekistan,Uzbekistan,UZB,Uzbekistan,,Uzb.,UZ,Republic of Uzbekistan,,,,Uzbekistan,,"2","3","5","4","27606007",71670,"-99","1989","-99",6. Developing region,4. Lower middle income,"-99",,UZ,UZB,"860","860",UZ,UZB,"-99",UZB,UZB,"-99","-99",Asia,Asia,Central Asia,Europe & Central Asia,"10","10","4","5","1",Admin-0 country
12.4332421875,41.901669921875,"6","6",Vatican,VAT,"0","2",Sovereign country,Vatican,VAT,"0",Vatican,VAT,"0",Vatican,VAT,"0",Vatican,Vatican,VAT,Vatican,,Vat.,V,State of the Vatican City,,,,Vatican (Holy Sea),Holy Sea,"1","3","4","2","832",355,"0","-99","0",2. Developed region: nonG7,2. High income: nonOECD,"0",,VA,VAT,"336","336","-99","-99","-99",VAT,VAT,"-99","-99",Europe,Europe,Southern Europe,Europe & Central Asia,"7","7","4","4","1",Admin-0 country
-61.1919867621528,13.2599934895833,"1","6",Saint Vincent and the Grenadines,VCT,"0","2",Sovereign country,Saint Vincent and the Grenadines,VCT,"0",Saint Vincent and the Grenadines,VCT,"0",Saint Vincent and the Grenadines,VCT,"0",St. Vin. and Gren.,Saint Vincent and the Grenadines,VCT,St. Vin. and Gren.,,St.V.G.,VC,Saint Vincent and the Grenadines,,,,St. Vincent and the Grenadines,,"1","1","5","7","104574",1070,"-99","2011","-99",6. Developing region,3. Upper middle income,"-99",,VC,VCT,"670","670",VC,VCT,"-99",VCT,VCT,"-99","-99",North America,Americas,Caribbean,Latin America & Caribbean,"18","32","7","-99","1",Admin-0 country
-66.102422329642,7.1265907345267,"1","3",Venezuela,VEN,"0","2",Sovereign country,Venezuela,VEN,"0",Venezuela,VEN,"0",Venezuela,VEN,"0",Venezuela,Venezuela,VEN,Venezuela,,Ven.,VE,Bolivarian Republic of Venezuela,República Bolivariana de Venezuela,,,"Venezuela, RB",,"1","3","1","4","26814843",357400,"-99","2001","-99",5. Emerging region: G20,3. Upper middle income,"-99",,VE,VEN,"862","862",VE,VEN,"-99",VEN,VEN,"-99","-99",South America,Americas,South America,Latin America & Caribbean,"9","9","4","-99","1",Admin-0 country
-64.6209798177083,18.4234293619792,"3","6",United Kingdom,GB1,"1","2",Dependency,British Virgin Islands,VGB,"0",British Virgin Islands,VGB,"0",British Virgin Islands,VGB,"0",British Virgin Is.,British Virgin Islands,VGB,British Virgin Is.,,V.I. (Br.),VG,British Virgin Islands,,U.K.,,British Virgin Islands,,"6","6","6","3","24491",853.4,"-99","-99","-99",2. Developed region: nonG7,1. High income: OECD,"-99",,VG,VGB,"092","092","-99","-99","-99",VGB,VGB,"-99","-99",North America,Americas,Caribbean,Latin America & Caribbean,"18","22","10","3","-99",Admin-0 country
-64.7480061848958,17.74580078125,"3","6",United States of America,US1,"1","2",Dependency,United States Virgin Islands,VIR,"0",United States Virgin Islands,VIR,"0",United States Virgin Islands,VIR,"0",U.S. Virgin Is.,United States Virgin Islands,VIR,U.S. Virgin Is.,,V.I. (U.S.),VI,Virgin Islands of the United States,,U.S.A.,,Virgin Islands (U.S.),,"4","5","1","1","109825",1577,"-99","2010","-99",6. Developing region,2. High income: nonOECD,"-99",,VI,VIR,"850","850",VI,VIR,"-99",VIR,VIR,"-99","-99",North America,Americas,Caribbean,Latin America & Caribbean,"15","28","11","3","-99",Admin-0 country
106.076661742723,16.5917874352719,"1","2",Vietnam,VNM,"0","2",Sovereign country,Vietnam,VNM,"0",Vietnam,VNM,"0",Vietnam,VNM,"0",Vietnam,Vietnam,VNM,Vietnam,,Viet.,VN,Socialist Republic of Vietnam,,,,Vietnam,,"5","6","5","4","86967524",241700,"-99","2009","-99",5. Emerging region: G20,4. Lower middle income,"-99",,VN,VNM,"704","704",VN,VNM,"-99",VNM,VNM,"-99","-99",Asia,Asia,South-Eastern Asia,East Asia & Pacific,"7","7","5","2","1",Admin-0 country
166.878839983259,-15.1612165178571,"1","4",Vanuatu,VUT,"0","2",Sovereign country,Vanuatu,VUT,"0",Vanuatu,VUT,"0",Vanuatu,VUT,"0",Vanuatu,Vanuatu,VUT,Vanuatu,,Van.,VU,Republic of Vanuatu,,,,Vanuatu,,"6","3","7","3","218519",988.5,"-99","2009","-99",7. Least developed region,4. Lower middle income,"-99",,VU,VUT,"548","548",VU,VUT,"-99",VUT,VUT,"-99","-99",Oceania,Oceania,Melanesia,East Asia & Pacific,"7","7","4","2","1",Admin-0 country
-178.121490478516,-14.284033203125,"3","4",France,FR1,"1","2",Dependency,Wallis and Futuna,WLF,"0",Wallis and Futuna,WLF,"0",Wallis and Futuna,WLF,"0",Wallis and Futuna Is.,Wallis and Futuna Islands,WLF,Wallis and Futuna Islands,,Wlf.,WF,Wallis and Futuna Islands,,Fr.,,Wallis and Futuna,,"7","5","9","11","15289",60,"-99","-99","-99",6. Developing region,4. Lower middle income,"-99",,WF,WLF,"876","876","-99","-99","-99",WLF,WLF,"-99","-99",Oceania,Oceania,Polynesia,East Asia & Pacific,"21","25","4","3","-99",Admin-0 country
-172.472485351562,-13.6356119791667,"1","4",Samoa,WSM,"0","2",Sovereign country,Samoa,WSM,"0",Samoa,WSM,"0",Samoa,WSM,"0",Samoa,Samoa,WSM,Samoa,,Samoa,WS,Independent State of Samoa,,,,Samoa,,"3","3","4","6","219998",1049,"-99","2006","-99",7. Least developed region,4. Lower middle income,"-99",,WS,WSM,"882","882",WS,WSM,"-99",WSM,WSM,"-99","-99",Oceania,Oceania,Polynesia,East Asia & Pacific,"5","5","5","-99","1",Admin-0 country
47.0364231003736,16.0763350233526,"1","3",Yemen,YEM,"0","2",Sovereign country,Yemen,YEM,"0",Yemen,YEM,"0",Yemen,YEM,"0",Yemen,Yemen,YEM,Yemen,,Yem.,YE,Republic of Yemen,,,,"Yemen, Rep.",,"5","3","3","11","23822783",55280,"-99","2004","-99",7. Least developed region,4. Lower middle income,"-99",,YE,YEM,"887","887",RY,YEM,"-99",YEM,YEM,"-99","-99",Asia,Asia,Western Asia,Middle East & North Africa,"5","5","4","-99","1",Admin-0 country
24.988107512718,-28.438755666061,"1","2",South Africa,ZAF,"0","2",Sovereign country,South Africa,ZAF,"0",South Africa,ZAF,"0",South Africa,ZAF,"0",South Africa,South Africa,ZAF,South Africa,,S.Af.,ZA,Republic of South Africa,,,,South Africa,,"2","3","4","2","49052489",491000,"-99","2001","-99",5. Emerging region: G20,3. Upper middle income,"-99",,ZA,ZAF,"710","710",ZA,ZAF,"-99",ZAF,ZAF,"-99","-99",Africa,Africa,Southern Africa,Sub-Saharan Africa,"12","12","5","-99","1",Admin-0 country
28.8020744161403,-12.5125324655086,"1","3",Zambia,ZMB,"0","2",Sovereign country,Zambia,ZMB,"0",Zambia,ZMB,"0",Zambia,ZMB,"0",Zambia,Zambia,ZMB,Zambia,,Zambia,ZM,Republic of Zambia,,,,Zambia,,"5","8","5","13","11862740",17500,"-99","2010","-99",7. Least developed region,4. Lower middle income,"-99",,ZM,ZMB,"894","894",ZM,ZMB,"-99",ZMB,ZMB,"-99","-99",Africa,Africa,Eastern Africa,Sub-Saharan Africa,"6","6","6","-99","1",Admin-0 country
29.6308403060281,-19.1285294933432,"1","3",Zimbabwe,ZWE,"0","2",Sovereign country,Zimbabwe,ZWE,"0",Zimbabwe,ZWE,"0",Zimbabwe,ZWE,"0",Zimbabwe,Zimbabwe,ZWE,Zimbabwe,,Zimb.,ZW,Republic of Zimbabwe,,,,Zimbabwe,,"1","5","3","9","12619600",9323,"0","2002","0",5. Emerging region: G20,5. Low income,"-99",,ZW,ZWE,"716","716",ZW,ZWE,"-99",ZWE,ZWE,"-99","-99",Africa,Africa,Eastern Africa,Sub-Saharan Africa,"8","8","5","-99","1",Admin-0 country
